@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1260,'2017/11/20 19:25:00:668',2,0.88189,0.629921,0,1,0
1261,'2017/11/20 19:25:00:688',2,0.889764,0.716535,0,1,0
1262,'2017/11/20 19:25:00:708',2,0.889764,0.755906,0,1,0
1263,'2017/11/20 19:25:00:728',2,0.88189,0.80315,0,1,0
1264,'2017/11/20 19:25:00:748',2,0.858268,0.850394,0,1,0
1265,'2017/11/20 19:25:00:768',2,0.826772,0.874016,0,1,0
1266,'2017/11/20 19:25:00:788',2,0.795276,0.889764,0,1,0
1267,'2017/11/20 19:25:00:808',2,0.732283,0.905512,0,1,0
1268,'2017/11/20 19:25:00:828',2,0.700787,0.905512,0,1,0
1269,'2017/11/20 19:25:00:848',2,0.677165,0.88189,0,1,0
1270,'2017/11/20 19:25:00:868',2,0.637795,0.858268,0,1,0
1271,'2017/11/20 19:25:00:888',2,0.622047,0.818898,0,1,0
1272,'2017/11/20 19:25:00:908',2,0.606299,0.76378,0,1,0
1273,'2017/11/20 19:25:00:928',2,0.598425,0.677165,0,1,0
1274,'2017/11/20 19:25:00:948',2,0.598425,0.637795,0,1,0
1275,'2017/11/20 19:25:00:968',2,0.622047,0.598425,0,1,0
1276,'2017/11/20 19:25:00:988',2,0.653543,0.566929,0,1,0
1277,'2017/11/20 19:25:01:008',2,0.700787,0.551181,0,1,0
1278,'2017/11/20 19:25:01:029',2,0.740157,0.535433,0,1,0
1279,'2017/11/20 19:25:01:048',2,0.850394,0.543307,0,1,0
1280,'2017/11/20 19:25:01:068',2,0.88189,0.574803,0,1,0
1281,'2017/11/20 19:25:01:088',2,0.905512,0.614173,0,1,0
1282,'2017/11/20 19:25:01:109',2,0.92126,0.645669,0,1,0
1283,'2017/11/20 19:25:01:128',2,0.92126,0.692913,0,1,0
1284,'2017/11/20 19:25:01:148',2,0.905512,0.779528,0,1,0
1285,'2017/11/20 19:25:01:168',2,0.874016,0.826772,0,1,0
1286,'2017/11/20 19:25:01:188',2,0.826772,0.866142,0,1,0
1287,'2017/11/20 19:25:01:208',2,0.779528,0.889764,0,1,0
1288,'2017/11/20 19:25:01:228',2,0.724409,0.905512,0,1,0
1289,'2017/11/20 19:25:01:248',2,0.677165,0.905512,0,1,0
1290,'2017/11/20 19:25:01:268',2,0.598425,0.88189,0,1,0
1291,'2017/11/20 19:25:01:288',2,0.574803,0.834646,0,1,0
1292,'2017/11/20 19:25:01:308',2,0.559055,0.779528,0,1,0
1293,'2017/11/20 19:25:01:328',2,0.551181,0.708661,0,1,0
1294,'2017/11/20 19:25:01:348',2,0.551181,0.645669,0,1,0
1295,'2017/11/20 19:25:01:368',2,0.559055,0.606299,0,1,0
1296,'2017/11/20 19:25:01:388',2,0.614173,0.559055,0,1,0
1297,'2017/11/20 19:25:01:408',2,0.677165,0.559055,0,1,0
1298,'2017/11/20 19:25:01:428',2,0.724409,0.559055,0,1,0
1299,'2017/11/20 19:25:01:448',2,0.771654,0.566929,0,1,0
1300,'2017/11/20 19:25:01:468',2,0.811024,0.598425,0,1,0
1301,'2017/11/20 19:25:01:488',2,0.834646,0.629921,0,1,0
1302,'2017/11/20 19:25:01:508',2,0.850394,0.708661,0,1,0
1303,'2017/11/20 19:25:01:528',2,0.850394,0.755906,0,1,0
1304,'2017/11/20 19:25:01:548',2,0.834646,0.80315,0,1,0
1305,'2017/11/20 19:25:01:568',2,0.80315,0.84252,0,1,0
1306,'2017/11/20 19:25:01:588',2,0.771654,0.88189,0,1,0
1307,'2017/11/20 19:25:01:608',2,0.732283,0.913386,0,1,0
1308,'2017/11/20 19:25:01:628',2,0.661417,0.937008,0,1,0
1309,'2017/11/20 19:25:01:648',2,0.622047,0.937008,0,1,0
1310,'2017/11/20 19:25:01:668',2,0.590551,0.937008,0,1,0
1311,'2017/11/20 19:25:01:688',2,0.559055,0.937008,0,1,0
1312,'2017/11/20 19:25:01:708',2,0.535433,0.897638,0,1,0
1313,'2017/11/20 19:25:01:728',2,0.527559,0.850394,0,1,0
1314,'2017/11/20 19:25:01:748',2,0.519685,0.700787,0,1,0
1315,'2017/11/20 19:25:01:768',2,0.527559,0.637795,0,1,0
1316,'2017/11/20 19:25:01:788',2,0.551181,0.590551,0,1,0
1317,'2017/11/20 19:25:01:808',2,0.590551,0.559055,0,1,0
1318,'2017/11/20 19:25:01:828',2,0.629921,0.543307,0,1,0
1319,'2017/11/20 19:25:01:848',2,0.685039,0.535433,0,1,0
1320,'2017/11/20 19:25:01:868',2,0.787402,0.566929,0,1,0
1321,'2017/11/20 19:25:01:888',2,0.818898,0.590551,0,1,0
1322,'2017/11/20 19:25:01:908',2,0.826772,0.614173,0,1,0
1323,'2017/11/20 19:25:01:928',2,0.84252,0.661417,0,1,0
1324,'2017/11/20 19:25:01:948',2,0.84252,0.700787,0,1,0
1325,'2017/11/20 19:25:01:968',2,0.84252,0.748031,0,1,0
1326,'2017/11/20 19:25:01:988',2,0.779528,0.826772,0,1,0
1327,'2017/11/20 19:25:02:008',2,0.732283,0.850394,0,1,0
1328,'2017/11/20 19:25:02:028',2,0.700787,0.874016,0,1,0
1329,'2017/11/20 19:25:02:048',2,0.645669,0.88189,0,1,0
1330,'2017/11/20 19:25:02:068',2,0.606299,0.88189,0,1,0
1331,'2017/11/20 19:25:02:088',2,0.527559,0.84252,0,1,0
1332,'2017/11/20 19:25:02:108',2,0.503937,0.80315,0,1,0
1333,'2017/11/20 19:25:02:128',2,0.488189,0.748031,0,1,0
1334,'2017/11/20 19:25:02:148',2,0.488189,0.716535,0,1,0
1335,'2017/11/20 19:25:02:168',2,0.480315,0.669291,0,1,0
1336,'2017/11/20 19:25:02:188',2,0.480315,0.645669,0,1,0
1337,'2017/11/20 19:25:02:208',2,0.488189,0.622047,0,1,0
1338,'2017/11/20 19:25:02:228',2,0.559055,0.598425,0,1,0
1339,'2017/11/20 19:25:02:248',2,0.606299,0.598425,0,1,0
1340,'2017/11/20 19:25:02:268',2,0.653543,0.606299,0,1,0
1341,'2017/11/20 19:25:02:288',2,0.692913,0.629921,0,1,0
1342,'2017/11/20 19:25:02:308',2,0.724409,0.669291,0,1,0
1343,'2017/11/20 19:25:02:328',2,0.755906,0.724409,0,1,0
1344,'2017/11/20 19:25:02:348',2,0.771654,0.748031,0,1,0
1345,'2017/11/20 19:25:02:368',2,0.779528,0.771654,0,1,0
1346,'2017/11/20 19:25:02:388',2,0.779528,0.80315,0,1,0
1347,'2017/11/20 19:25:02:408',2,0.755906,0.84252,0,1,0
1348,'2017/11/20 19:25:02:428',2,0.732283,0.874016,0,1,0
1349,'2017/11/20 19:25:02:448',2,0.677165,0.929134,0,1,0
1350,'2017/11/20 19:25:02:468',2,0.629921,0.944882,0,1,0
1351,'2017/11/20 19:25:02:488',2,0.590551,0.96063,0,1,0
1352,'2017/11/20 19:25:02:508',2,0.566929,0.96063,0,1,0
1353,'2017/11/20 19:25:02:528',2,0.543307,0.96063,0,1,0
1354,'2017/11/20 19:25:02:548',2,0.535433,0.937008,0,1,0
1355,'2017/11/20 19:25:02:568',2,0.519685,0.866142,0,1,0
1356,'2017/11/20 19:25:02:588',2,0.519685,0.826772,0,1,0
1357,'2017/11/20 19:25:02:608',2,0.519685,0.779528,0,1,0
1358,'2017/11/20 19:25:02:628',2,0.543307,0.740157,0,1,0
1359,'2017/11/20 19:25:02:648',2,0.582677,0.708661,0,1,0
1360,'2017/11/20 19:25:02:668',2,0.629921,0.685039,0,1,0
1361,'2017/11/20 19:25:02:688',2,0.724409,0.669291,0,1,0
1362,'2017/11/20 19:25:02:708',2,0.76378,0.669291,0,1,0
1363,'2017/11/20 19:25:02:728',2,0.80315,0.669291,0,1,0
1364,'2017/11/20 19:25:02:748',2,0.818898,0.692913,0,1,0
1365,'2017/11/20 19:25:02:768',2,0.834646,0.724409,0,1,0
1366,'2017/11/20 19:25:02:788',2,0.84252,0.748031,0,1,0
1367,'2017/11/20 19:25:02:808',2,0.84252,0.826772,0,1,0
1368,'2017/11/20 19:25:02:828',2,0.818898,0.874016,0,1,0
1369,'2017/11/20 19:25:02:848',2,0.779528,0.913386,0,1,0
1370,'2017/11/20 19:25:02:868',2,0.740157,0.952756,0,1,0
1371,'2017/11/20 19:25:02:888',2,0.708661,0.968504,0,1,0
1372,'2017/11/20 19:25:02:908',2,0.677165,0.984252,0,1,0
1373,'2017/11/20 19:25:02:928',2,0.637795,0.984252,0,1,0
1374,'2017/11/20 19:25:02:948',2,0.582677,0.984252,0,1,0
1375,'2017/11/20 19:25:02:968',2,0.566929,0.984252,0,1,0
1376,'2017/11/20 19:25:02:988',2,0.559055,0.984252,0,1,0
1377,'2017/11/20 19:25:03:008',2,0.559055,0.984252,0,1,0
1378,'2017/11/20 19:25:03:028',2,0.559055,0.984252,0,1,0
1379,'2017/11/20 19:25:03:048',2,0.559055,0.984252,0,1,0
1380,'2017/11/20 19:25:03:068',2,0.559055,0.984252,0,1,0
1381,'2017/11/20 19:25:03:088',2,0.559055,0.984252,0,1,0
1382,'2017/11/20 19:25:03:108',2,0.559055,0.984252,0,1,0
1383,'2017/11/20 19:25:03:128',2,0.559055,0.984252,0,1,0
1384,'2017/11/20 19:25:03:148',2,0.559055,0.984252,0,1,0
1385,'2017/11/20 19:25:03:168',2,0.559055,0.984252,0,1,0
1386,'2017/11/20 19:25:03:188',2,0.559055,0.984252,0,1,0
1387,'2017/11/20 19:25:03:208',2,0.559055,0.984252,0,1,0
1388,'2017/11/20 19:25:03:228',2,0.559055,0.984252,0,1,0
1389,'2017/11/20 19:25:03:248',2,0.559055,0.984252,0,1,0
1390,'2017/11/20 19:25:03:268',2,0.559055,0.984252,0,1,0
1391,'2017/11/20 19:25:03:288',2,0.559055,0.984252,0,1,0
1392,'2017/11/20 19:25:03:308',2,0.559055,0.984252,0,1,0
1393,'2017/11/20 19:25:03:328',2,0.559055,0.984252,0,1,0
1394,'2017/11/20 19:25:03:348',2,0.559055,0.984252,0,1,0
1395,'2017/11/20 19:25:03:368',2,0.559055,0.984252,0,1,0
1396,'2017/11/20 19:25:03:388',2,0.559055,0.984252,0,1,0
1397,'2017/11/20 19:25:03:408',2,0.559055,0.984252,0,1,0
1398,'2017/11/20 19:25:03:428',2,0.559055,0.984252,0,1,0
1399,'2017/11/20 19:25:03:448',2,0.559055,0.984252,0,1,0
1400,'2017/11/20 19:25:03:468',2,0.559055,0.984252,0,1,0
1401,'2017/11/20 19:25:03:488',2,0.559055,0.984252,0,1,0
1402,'2017/11/20 19:25:03:508',2,0.559055,0.984252,0,1,0
1403,'2017/11/20 19:25:03:528',2,0.559055,0.984252,0,1,0
1404,'2017/11/20 19:25:03:548',2,0.559055,0.984252,0,1,0
1405,'2017/11/20 19:25:03:568',2,0.559055,0.984252,0,1,0
1406,'2017/11/20 19:25:03:588',2,0.559055,0.984252,0,1,0
1407,'2017/11/20 19:25:03:608',2,0.559055,0.984252,0,1,0
1408,'2017/11/20 19:25:03:628',2,0.559055,0.984252,0,1,0
1409,'2017/11/20 19:25:03:648',2,0.559055,0.984252,0,1,0
1410,'2017/11/20 19:25:03:668',2,0.559055,0.984252,0,1,0
1411,'2017/11/20 19:25:03:688',2,0.559055,0.984252,0,1,0
1412,'2017/11/20 19:25:03:708',2,0.559055,0.984252,0,1,0
1413,'2017/11/20 19:25:03:728',2,0.559055,0.984252,0,1,0
1414,'2017/11/20 19:25:03:748',2,0.559055,0.984252,0,1,0
1415,'2017/11/20 19:25:03:768',2,0.559055,0.984252,0,1,0
1416,'2017/11/20 19:25:03:788',2,0.559055,0.984252,0,1,0
1417,'2017/11/20 19:25:03:808',2,0.559055,0.984252,0,1,0
1418,'2017/11/20 19:25:03:828',2,0.559055,0.984252,0,1,0
1419,'2017/11/20 19:25:09:400',2,0.677165,0.220472,0,0,1
1420,'2017/11/20 19:25:09:420',2,0.677165,0.220472,0,0,1
1421,'2017/11/20 19:25:09:440',2,0.677165,0.220472,0,0,1
1422,'2017/11/20 19:25:09:460',2,0.677165,0.220472,0,0,1
1423,'2017/11/20 19:25:09:480',2,0.677165,0.220472,0,0,1
1424,'2017/11/20 19:25:09:500',2,0.677165,0.220472,0,0,1
1425,'2017/11/20 19:25:09:520',2,0.677165,0.220472,0,0,1
1426,'2017/11/20 19:25:09:540',2,0.677165,0.220472,0,0,1
1427,'2017/11/20 19:25:09:560',2,0.677165,0.220472,0,0,1
1428,'2017/11/20 19:25:09:580',2,0.677165,0.220472,0,0,1
1429,'2017/11/20 19:25:09:600',2,0.677165,0.220472,0,0,1
1430,'2017/11/20 19:25:09:620',2,0.677165,0.220472,0,0,1
1431,'2017/11/20 19:25:09:640',2,0.677165,0.220472,0,0,1
1432,'2017/11/20 19:25:09:660',2,0.677165,0.220472,0,0,1
1433,'2017/11/20 19:25:09:680',2,0.677165,0.220472,0,0,1
1434,'2017/11/20 19:25:09:700',2,0.677165,0.220472,0,0,1
1435,'2017/11/20 19:25:09:720',2,0.677165,0.220472,0,0,1
1436,'2017/11/20 19:25:09:740',2,0.677165,0.220472,0,0,1
1437,'2017/11/20 19:25:09:760',2,0.677165,0.220472,0,0,1
1438,'2017/11/20 19:25:09:780',2,0.677165,0.220472,0,0,1
1439,'2017/11/20 19:25:09:800',2,0.677165,0.220472,0,0,1
1440,'2017/11/20 19:25:09:820',2,0.677165,0.220472,0,0,1
1441,'2017/11/20 19:25:09:840',2,0.677165,0.220472,0,0,1
1442,'2017/11/20 19:25:09:860',2,0.677165,0.220472,0,0,1
1443,'2017/11/20 19:25:09:880',2,0.677165,0.220472,0,0,1
1444,'2017/11/20 19:25:09:900',2,0.677165,0.220472,0,0,1
1445,'2017/11/20 19:25:09:920',2,0.677165,0.220472,0,0,1
1446,'2017/11/20 19:25:09:940',2,0.677165,0.220472,0,0,1
1447,'2017/11/20 19:25:09:960',2,0.677165,0.220472,0,0,1
1448,'2017/11/20 19:25:09:980',2,0.677165,0.220472,0,0,1
1449,'2017/11/20 19:25:10:000',2,0.677165,0.220472,0,0,1
1450,'2017/11/20 19:25:10:020',2,0.677165,0.220472,0,0,1
1451,'2017/11/20 19:25:10:040',2,0.677165,0.220472,0,0,1
1452,'2017/11/20 19:25:10:060',2,0.677165,0.220472,0,0,1
1453,'2017/11/20 19:25:10:080',2,0.677165,0.220472,0,0,1
1454,'2017/11/20 19:25:10:100',2,0.677165,0.220472,0,0,1
1455,'2017/11/20 19:25:10:120',2,0.677165,0.220472,0,0,1
1456,'2017/11/20 19:25:10:140',2,0.677165,0.220472,0,0,1
1457,'2017/11/20 19:25:10:160',2,0.677165,0.220472,0,0,1
1458,'2017/11/20 19:25:10:180',2,0.677165,0.220472,0,0,1
1459,'2017/11/20 19:25:10:200',2,0.677165,0.220472,0,0,1
1460,'2017/11/20 19:25:10:220',2,0.677165,0.220472,0,0,1
1461,'2017/11/20 19:25:10:240',2,0.677165,0.220472,0,0,1
1462,'2017/11/20 19:25:10:260',2,0.677165,0.220472,0,0,1
1463,'2017/11/20 19:25:10:280',2,0.653543,0.220472,0,0,1
1464,'2017/11/20 19:25:10:300',2,0.622047,0.220472,0,0,1
1465,'2017/11/20 19:25:10:320',2,0.566929,0.220472,0,0,1
1466,'2017/11/20 19:25:10:340',2,0.511811,0.220472,0,0,1
1467,'2017/11/20 19:25:10:360',2,0.346457,0.220472,0,0,1
1468,'2017/11/20 19:25:10:380',2,0.251969,0.220472,0,0,1
1469,'2017/11/20 19:25:10:400',2,0.165354,0.220472,0,0,1
1470,'2017/11/20 19:25:10:420',2,0.110236,0.220472,0,0,1
1471,'2017/11/20 19:25:10:440',2,0.070866,0.220472,0,0,1
1472,'2017/11/20 19:25:10:460',2,0.047244,0.220472,0,0,1
1473,'2017/11/20 19:25:10:480',2,0.047244,0.220472,0,0,1
1474,'2017/11/20 19:25:10:500',2,0.047244,0.220472,0,0,1
1475,'2017/11/20 19:25:10:520',2,0.047244,0.220472,0,0,1
1476,'2017/11/20 19:25:10:540',2,0.047244,0.220472,0,0,1
1477,'2017/11/20 19:25:10:560',2,0.055118,0.220472,0,0,1
1478,'2017/11/20 19:25:10:580',2,0.11811,0.220472,0,0,1
1479,'2017/11/20 19:25:10:600',2,0.11811,0.220472,0,0,1
1480,'2017/11/20 19:25:10:620',2,0.275591,0.220472,0,0,1
1481,'2017/11/20 19:25:10:640',2,0.393701,0.220472,0,0,1
1482,'2017/11/20 19:25:10:660',2,0.503937,0.220472,0,0,1
1483,'2017/11/20 19:25:10:680',2,0.590551,0.220472,0,0,1
1484,'2017/11/20 19:25:10:700',2,0.779528,0.220472,0,0,1
1485,'2017/11/20 19:25:10:720',2,0.834646,0.220472,0,0,1
1486,'2017/11/20 19:25:10:740',2,0.858268,0.220472,0,0,1
1487,'2017/11/20 19:25:10:760',2,0.88189,0.220472,0,0,1
1488,'2017/11/20 19:25:10:780',2,0.905512,0.220472,0,0,1
1489,'2017/11/20 19:25:10:800',2,0.913386,0.220472,0,0,1
1490,'2017/11/20 19:25:10:820',2,0.92126,0.220472,0,0,1
1491,'2017/11/20 19:25:10:840',2,0.92126,0.220472,0,0,1
1492,'2017/11/20 19:25:10:860',2,0.905512,0.220472,0,0,1
1493,'2017/11/20 19:25:10:880',2,0.874016,0.220472,0,0,1
1494,'2017/11/20 19:25:10:900',2,0.818898,0.220472,0,0,1
1495,'2017/11/20 19:25:10:920',2,0.748031,0.220472,0,0,1
1496,'2017/11/20 19:25:10:940',2,0.590551,0.220472,0,0,1
1497,'2017/11/20 19:25:10:960',2,0.535433,0.220472,0,0,1
1498,'2017/11/20 19:25:10:980',2,0.472441,0.220472,0,0,1
1499,'2017/11/20 19:25:11:000',2,0.425197,0.220472,0,0,1
1500,'2017/11/20 19:25:11:020',2,0.393701,0.220472,0,0,1
1501,'2017/11/20 19:25:11:040',2,0.370079,0.220472,0,0,1
1502,'2017/11/20 19:25:11:060',2,0.338583,0.228346,0,0,1
1503,'2017/11/20 19:25:11:080',2,0.330709,0.23622,0,0,1
1504,'2017/11/20 19:25:11:100',2,0.322835,0.23622,0,0,1
1505,'2017/11/20 19:25:11:120',2,0.322835,0.23622,0,0,1
1506,'2017/11/20 19:25:11:140',2,0.322835,0.23622,0,0,1
1507,'2017/11/20 19:25:11:160',2,0.322835,0.23622,0,0,1
1508,'2017/11/20 19:25:11:180',2,0.370079,0.23622,0,0,1
1509,'2017/11/20 19:25:11:200',2,0.535433,0.244094,0,0,1
1510,'2017/11/20 19:25:11:220',2,0.606299,0.251969,0,0,1
1511,'2017/11/20 19:25:11:240',2,0.708661,0.259843,0,0,1
1512,'2017/11/20 19:25:11:260',2,0.755906,0.259843,0,0,1
1513,'2017/11/20 19:25:11:280',2,0.80315,0.259843,0,0,1
1514,'2017/11/20 19:25:11:300',2,0.826772,0.259843,0,0,1
1515,'2017/11/20 19:25:11:320',2,0.850394,0.267717,0,0,1
1516,'2017/11/20 19:25:11:340',2,0.858268,0.275591,0,0,1
1517,'2017/11/20 19:25:11:360',2,0.858268,0.275591,0,0,1
1518,'2017/11/20 19:25:11:380',2,0.850394,0.275591,0,0,1
1519,'2017/11/20 19:25:11:400',2,0.716535,0.299213,0,0,1
1520,'2017/11/20 19:25:11:420',2,0.637795,0.307087,0,0,1
1521,'2017/11/20 19:25:11:440',2,0.559055,0.307087,0,0,1
1522,'2017/11/20 19:25:11:460',2,0.472441,0.307087,0,0,1
1523,'2017/11/20 19:25:11:480',2,0.401575,0.307087,0,0,1
1524,'2017/11/20 19:25:11:500',2,0.362205,0.299213,0,0,1
1525,'2017/11/20 19:25:11:520',2,0.314961,0.291339,0,0,1
1526,'2017/11/20 19:25:11:540',2,0.299213,0.283465,0,0,1
1527,'2017/11/20 19:25:11:560',2,0.291339,0.283465,0,0,1
1528,'2017/11/20 19:25:11:580',2,0.291339,0.283465,0,0,1
1529,'2017/11/20 19:25:11:600',2,0.291339,0.283465,0,0,1
1530,'2017/11/20 19:25:11:620',2,0.291339,0.283465,0,0,1
1531,'2017/11/20 19:25:11:640',2,0.291339,0.283465,0,0,1
1532,'2017/11/20 19:25:11:660',2,0.291339,0.283465,0,0,1
1533,'2017/11/20 19:25:11:680',2,0.291339,0.283465,0,0,1
1534,'2017/11/20 19:25:11:700',2,0.299213,0.283465,0,0,1
1535,'2017/11/20 19:25:11:720',2,0.346457,0.283465,0,0,1
1536,'2017/11/20 19:25:11:740',2,0.472441,0.283465,0,0,1
1537,'2017/11/20 19:25:11:760',2,0.559055,0.299213,0,0,1
1538,'2017/11/20 19:25:11:780',2,0.622047,0.299213,0,0,1
1539,'2017/11/20 19:25:11:800',2,0.661417,0.307087,0,0,1
1540,'2017/11/20 19:25:11:820',2,0.692913,0.307087,0,0,1
1541,'2017/11/20 19:25:11:840',2,0.740157,0.307087,0,0,1
1542,'2017/11/20 19:25:11:860',2,0.755906,0.307087,0,0,1
1543,'2017/11/20 19:25:11:880',2,0.755906,0.307087,0,0,1
1544,'2017/11/20 19:25:11:900',2,0.755906,0.307087,0,0,1
1545,'2017/11/20 19:25:11:920',2,0.755906,0.314961,0,0,1
1546,'2017/11/20 19:25:11:940',2,0.716535,0.314961,0,0,1
1547,'2017/11/20 19:25:11:960',2,0.645669,0.314961,0,0,1
1548,'2017/11/20 19:25:11:980',2,0.559055,0.314961,0,0,1
1549,'2017/11/20 19:25:12:000',2,0.448819,0.314961,0,0,1
1550,'2017/11/20 19:25:12:020',2,0.370079,0.314961,0,0,1
1551,'2017/11/20 19:25:12:040',2,0.220472,0.314961,0,0,1
1552,'2017/11/20 19:25:12:060',2,0.181102,0.314961,0,0,1
1553,'2017/11/20 19:25:12:080',2,0.165354,0.307087,0,0,1
1554,'2017/11/20 19:25:12:100',2,0.15748,0.307087,0,0,1
1555,'2017/11/20 19:25:12:120',2,0.149606,0.307087,0,0,1
1556,'2017/11/20 19:25:12:140',2,0.149606,0.299213,0,0,1
1557,'2017/11/20 19:25:12:160',2,0.149606,0.299213,0,0,1
1558,'2017/11/20 19:25:12:180',2,0.149606,0.299213,0,0,1
1559,'2017/11/20 19:25:12:200',2,0.149606,0.299213,0,0,1
1560,'2017/11/20 19:25:12:220',2,0.149606,0.299213,0,0,1
1561,'2017/11/20 19:25:12:240',2,0.149606,0.299213,0,0,1
1562,'2017/11/20 19:25:12:260',2,0.149606,0.299213,0,0,1
1563,'2017/11/20 19:25:12:280',2,0.149606,0.299213,0,0,1
1564,'2017/11/20 19:25:12:300',2,0.149606,0.299213,0,0,1
1565,'2017/11/20 19:25:12:320',2,0.149606,0.299213,0,0,1
1566,'2017/11/20 19:25:12:340',2,0.149606,0.299213,0,0,1
1567,'2017/11/20 19:25:12:360',2,0.149606,0.299213,0,0,1
1568,'2017/11/20 19:25:12:380',2,0.149606,0.299213,0,0,1
1569,'2017/11/20 19:25:12:400',2,0.149606,0.299213,0,0,1
1570,'2017/11/20 19:25:12:420',2,0.149606,0.299213,0,0,1
1571,'2017/11/20 19:25:12:440',2,0.149606,0.299213,0,0,1
1572,'2017/11/20 19:25:12:460',2,0.149606,0.299213,0,0,1
1573,'2017/11/20 19:25:12:480',2,0.149606,0.299213,0,0,1
1574,'2017/11/20 19:25:12:500',2,0.149606,0.299213,0,0,1
1575,'2017/11/20 19:25:12:520',2,0.149606,0.299213,0,0,1
1576,'2017/11/20 19:25:12:540',2,0.149606,0.299213,0,0,1
1577,'2017/11/20 19:25:12:560',2,0.149606,0.299213,0,0,1
1578,'2017/11/20 19:25:12:580',2,0.149606,0.299213,0,0,1
1579,'2017/11/20 19:25:12:600',2,0.149606,0.299213,0,0,1
1580,'2017/11/20 19:25:12:620',2,0.149606,0.299213,0,0,1
1581,'2017/11/20 19:25:12:640',2,0.149606,0.299213,0,0,1
1582,'2017/11/20 19:25:12:660',2,0.149606,0.299213,0,0,1
1583,'2017/11/20 19:25:12:680',2,0.149606,0.299213,0,0,1
1584,'2017/11/20 19:25:12:700',2,0.149606,0.299213,0,0,1
1585,'2017/11/20 19:25:12:720',2,0.149606,0.299213,0,0,1
1586,'2017/11/20 19:25:12:740',2,0.149606,0.299213,0,0,1
1587,'2017/11/20 19:25:12:760',2,0.149606,0.299213,0,0,1
1588,'2017/11/20 19:25:12:780',2,0.149606,0.299213,0,0,1
1589,'2017/11/20 19:25:12:800',2,0.149606,0.299213,0,0,1
1590,'2017/11/20 19:25:12:820',2,0.149606,0.299213,0,0,1
1591,'2017/11/20 19:25:12:840',2,0.149606,0.299213,0,0,1
1592,'2017/11/20 19:25:12:860',2,0.149606,0.299213,0,0,1
1593,'2017/11/20 19:25:12:880',2,0.149606,0.299213,0,0,1
1594,'2017/11/20 19:25:12:900',2,0.149606,0.299213,0,0,1
