@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
286,'2017/11/20 19:45:21:359',2,0.068582,0.157248,0.419864,0.615341,0.533595,1,1,1,0.764735,0.891362,0.231416,0.047666,0.015208,0.010679,0.067846,0.022996,0.058373,0.006142,0.011654,0.002943,0.000657,0.000612,0.00558,0.009825,0.003868,2
287,'2017/11/20 19:45:21:382',2,0.082153,0.231992,0.47314,0.541165,0.520525,1,1,0.972596,0.778175,0.811144,0.236979,0.044786,0.013499,0.01028,0.054239,0.0138,0.04274,0.00528,0.01337,0.002925,0.000718,0.00068,0.006027,0.006812,0.005526,2
288,'2017/11/20 19:45:21:383',2,0.093195,0.186105,0.435993,0.572539,0.482498,1,1,1,0.840436,0.8165,0.24557,0.045233,0.012977,0.010121,0.062644,0.016803,0.043312,0.004625,0.010165,0.002731,0.000814,0.00069,0.006054,0.007885,0.007353,2
289,'2017/11/20 19:45:21:406',2,0.080488,0.18088,0.463353,0.545762,0.477463,1,1,1,0.857338,0.931162,0.263433,0.046337,0.012713,0.011931,0.073617,0.019328,0.044435,0.004815,0.006555,0.002563,0.000837,0.000824,0.005584,0.008879,0.006616,2
290,'2017/11/20 19:45:21:406',2,0.07433,0.200166,0.544379,0.539048,0.488175,1,1,1,0.794057,1,0.260014,0.047784,0.022219,0.014871,0.085059,0.021095,0.050497,0.005383,0.009936,0.002145,0.000844,0.000969,0.004444,0.009341,0.005222,2
291,'2017/11/20 19:45:21:429',2,0.090383,0.213974,0.51082,0.555772,0.489579,1,1,1,0.837486,1,0.248348,0.047908,0.015984,0.011289,0.072903,0.020479,0.041529,0.004673,0.010578,0.00244,0.000725,0.000902,0.004872,0.012488,0.003905,2
292,'2017/11/20 19:45:21:429',2,0.095725,0.221569,0.408928,0.515693,0.47935,1,1,1,0.773415,1,0.223124,0.054119,0.014123,0.011732,0.063506,0.027047,0.048348,0.005484,0.016291,0.003704,0.000634,0.0007,0.004734,0.008303,0.004806,2
293,'2017/11/20 19:45:21:452',2,0.091394,0.177774,0.33935,0.529064,0.497238,1,1,1,0.749767,1,0.21521,0.060174,0.017458,0.012254,0.064512,0.031048,0.058822,0.007589,0.013626,0.002852,0.000704,0.000615,0.005062,0.008116,0.009532,2
294,'2017/11/20 19:45:21:452',2,0.067741,0.148659,0.364438,0.622164,0.49246,1,1,1,0.713561,1,0.17501,0.048132,0.016693,0.014452,0.05833,0.030506,0.056953,0.007935,0.01436,0.002269,0.000676,0.000707,0.006546,0.010063,0.007076,2
295,'2017/11/20 19:45:21:475',2,0.089087,0.20141,0.406617,0.584895,0.458746,1,1,1,0.752397,1,0.190843,0.053553,0.019851,0.015945,0.067837,0.035454,0.06799,0.009344,0.017558,0.00304,0.000698,0.000623,0.004438,0.013561,0.009725,2
296,'2017/11/20 19:45:21:476',2,0.080856,0.164573,0.384803,0.571983,0.465567,1,1,1,0.780693,1,0.211799,0.056413,0.021573,0.014037,0.068917,0.034627,0.065707,0.009608,0.016582,0.002851,0.000712,0.000703,0.003974,0.010424,0.008745,2
297,'2017/11/20 19:45:21:499',2,0.095247,0.226172,0.341485,0.640014,0.452435,1,1,1,0.782352,1,0.184474,0.056132,0.023532,0.011397,0.065555,0.028613,0.05957,0.008328,0.01001,0.001631,0.000685,0.000764,0.005929,0.012382,0.005476,2
298,'2017/11/20 19:45:21:499',2,0.091616,0.202824,0.356093,0.590111,0.451176,1,1,1,0.797945,1,0.170487,0.058276,0.020905,0.012565,0.06423,0.031939,0.052455,0.005701,0.0098,0.002199,0.000801,0.0007,0.008011,0.007397,0.003567,2
299,'2017/11/20 19:45:21:522',2,0.061663,0.115742,0.323169,0.576265,0.503074,1,1,1,0.820701,1,0.192346,0.067395,0.026947,0.014478,0.065528,0.032743,0.048534,0.005608,0.014459,0.003512,0.000652,0.000591,0.01052,0.005184,0.004916,2
300,'2017/11/20 19:45:21:522',2,0.077214,0.184794,0.409631,0.621202,0.48345,1,1,1,0.817453,1,0.209953,0.062274,0.024738,0.014668,0.077007,0.029292,0.055095,0.008272,0.019094,0.005351,0.000752,0.000669,0.008953,0.005276,0.004613,2
301,'2017/11/20 19:45:21:545',2,0.071478,0.1468,0.344761,0.569701,0.439075,1,1,1,0.886159,1,0.200843,0.061817,0.025397,0.020393,0.080604,0.030476,0.059288,0.007785,0.024462,0.006542,0.000773,0.000636,0.008851,0.008804,0.004255,2
302,'2017/11/20 19:45:21:545',2,0.078178,0.23307,0.325854,0.541306,0.432159,1,1,1,0.856302,1,0.200088,0.06668,0.023204,0.01713,0.069143,0.027194,0.051263,0.004279,0.014405,0.005039,0.000774,0.000543,0.00722,0.012339,0.007438,2
303,'2017/11/20 19:45:21:568',2,0.092893,0.174005,0.33874,0.597883,0.434651,1,1,1,0.877596,1,0.175906,0.060398,0.016837,0.015519,0.065026,0.020331,0.046307,0.003209,0.015174,0.005201,0.000616,0.000569,0.00518,0.005746,0.005685,2
304,'2017/11/20 19:45:21:568',2,0.087533,0.14057,0.320273,0.589641,0.441401,1,1,1,0.815728,0.929034,0.190178,0.063648,0.022036,0.015841,0.056114,0.020092,0.04408,0.004353,0.012823,0.004316,0.000734,0.00053,0.006556,0.004372,0.005043,2
305,'2017/11/20 19:45:21:591',2,0.062661,0.166815,0.282935,0.563707,0.433918,1,1,1,0.807868,0.98061,0.216989,0.05545,0.020195,0.018008,0.061328,0.02644,0.046209,0.005395,0.011441,0.00255,0.000599,0.000471,0.004733,0.007703,0.003455,2
306,'2017/11/20 19:45:21:592',2,0.060131,0.11014,0.244198,0.570232,0.411748,1,1,1,0.848446,1,0.260479,0.057703,0.017878,0.017521,0.060346,0.029876,0.047567,0.009321,0.02193,0.003483,0.000555,0.000489,0.005854,0.012554,0.003677,2
307,'2017/11/20 19:45:21:614',2,0.076701,0.17029,0.271764,0.553212,0.417261,1,1,1,0.803446,1,0.226609,0.059176,0.022113,0.015576,0.050312,0.025179,0.051089,0.008224,0.011316,0.00464,0.000641,0.000625,0.007453,0.014833,0.003941,2
308,'2017/11/20 19:45:21:615',2,0.08223,0.152544,0.35647,0.559639,0.370753,0.98425,1,1,0.800248,1,0.170185,0.060076,0.023618,0.015641,0.05246,0.022753,0.045519,0.005542,0.007659,0.004884,0.000626,0.000567,0.007097,0.011998,0.004229,2
309,'2017/11/20 19:45:21:638',2,0.060601,0.155273,0.345549,0.598507,0.459388,1,1,1,0.762528,1,0.220381,0.064518,0.021487,0.016951,0.060908,0.022066,0.046556,0.007828,0.013724,0.005607,0.000462,0.00046,0.009075,0.020645,0.005137,2
310,'2017/11/20 19:45:21:638',2,0.069703,0.188673,0.292002,0.640851,0.504744,1,1,1,0.762284,0.986705,0.213852,0.060442,0.018403,0.017476,0.059111,0.023404,0.049429,0.006124,0.019935,0.003858,0.000539,0.000467,0.007608,0.018332,0.007294,2
311,'2017/11/20 19:45:21:661',2,0.085056,0.125084,0.255223,0.604184,0.450705,1,1,1,0.761849,1,0.223713,0.057178,0.02389,0.018553,0.058567,0.025089,0.047091,0.005566,0.01816,0.003771,0.000681,0.000481,0.005086,0.013745,0.00783,2
312,'2017/11/20 19:45:21:661',2,0.065255,0.155002,0.297455,0.541809,0.467276,1,1,1,0.748448,1,0.225389,0.053556,0.017108,0.018229,0.052854,0.023142,0.045151,0.00678,0.01547,0.004359,0.000586,0.000525,0.007181,0.012799,0.004889,2
313,'2017/11/20 19:45:21:684',2,0.074454,0.161069,0.302418,0.608482,0.463086,0.999488,1,1,0.704357,0.919164,0.181687,0.053433,0.018413,0.024743,0.057086,0.019543,0.044361,0.00591,0.014402,0.004175,0.000773,0.000543,0.005375,0.011475,0.003413,2
314,'2017/11/20 19:45:21:684',2,0.07166,0.126537,0.299139,0.609852,0.42014,1,1,1,0.644337,0.896307,0.186577,0.057816,0.017546,0.023561,0.070177,0.022357,0.054997,0.007268,0.014882,0.005373,0.00075,0.000509,0.00552,0.009915,0.003494,2
315,'2017/11/20 19:45:21:707',2,0.058664,0.121385,0.222255,0.545989,0.395412,1,1,1,0.676635,0.969758,0.20636,0.059414,0.020053,0.02042,0.065599,0.024293,0.053666,0.007792,0.009933,0.004423,0.000695,0.000464,0.007892,0.009082,0.003103,2
316,'2017/11/20 19:45:21:708',2,0.046047,0.096696,0.176903,0.479902,0.430366,1,1,1,0.661899,0.958302,0.189754,0.047086,0.018032,0.019943,0.05968,0.024604,0.054917,0.007744,0.014952,0.003535,0.000668,0.0006,0.007889,0.019191,0.003014,2
317,'2017/11/20 19:45:21:731',2,0.05184,0.126542,0.281658,0.503656,0.42775,1,1,1,0.638278,0.933164,0.190132,0.047939,0.018627,0.017424,0.061666,0.023775,0.045767,0.006346,0.008345,0.003578,0.000594,0.000566,0.008177,0.017727,0.003227,2
318,'2017/11/20 19:45:21:731',2,0.054114,0.11632,0.298007,0.542917,0.410737,1,1,1,0.696084,0.991682,0.225938,0.045413,0.019029,0.01271,0.057347,0.021299,0.050921,0.006766,0.005236,0.001955,0.000706,0.000551,0.008061,0.006466,0.002387,2
319,'2017/11/20 19:45:21:754',2,0.04976,0.091562,0.231548,0.483037,0.395153,1,1,1,0.694272,1,0.227682,0.046642,0.013064,0.013075,0.056873,0.02057,0.048886,0.014253,0.010127,0.001742,0.000804,0.00064,0.006504,0.005006,0.00298,2
320,'2017/11/20 19:45:21:754',2,0.054658,0.123855,0.243834,0.407747,0.427257,1,1,1,0.738284,1,0.221974,0.060486,0.020257,0.014992,0.056061,0.022265,0.052783,0.017076,0.015832,0.002765,0.000714,0.000707,0.007108,0.007681,0.003639,2
321,'2017/11/20 19:45:21:777',2,0.045477,0.13339,0.276042,0.482316,0.433672,1,1,1,0.756519,1,0.187022,0.058257,0.024801,0.017415,0.058316,0.027617,0.051565,0.01022,0.01778,0.004007,0.000778,0.000666,0.009082,0.009625,0.004035,2
322,'2017/11/20 19:45:21:777',2,0.06683,0.133098,0.278502,0.522962,0.488209,1,1,1,0.711987,1,0.188736,0.060742,0.026688,0.015877,0.049182,0.025315,0.052551,0.011338,0.01174,0.003175,0.000722,0.000604,0.008846,0.007825,0.004864,2
323,'2017/11/20 19:45:21:801',2,0.073292,0.170167,0.326312,0.522392,0.478172,1,1,1,0.676352,1,0.183619,0.068682,0.030531,0.016872,0.057428,0.027353,0.055437,0.008445,0.014124,0.004423,0.000594,0.000672,0.008419,0.012902,0.009788,2
324,'2017/11/20 19:45:21:801',2,0.040773,0.114827,0.276593,0.524424,0.479978,1,1,1,0.718984,1,0.210563,0.073195,0.032741,0.022572,0.066757,0.027831,0.056572,0.00591,0.014839,0.003323,0.000702,0.00068,0.010952,0.007894,0.007308,2
325,'2017/11/20 19:45:21:824',2,0.037943,0.104921,0.215033,0.441277,0.395547,1,1,1,0.722954,1,0.214458,0.069301,0.027248,0.024362,0.067436,0.026349,0.050125,0.007969,0.010532,0.002643,0.000718,0.000641,0.008836,0.005249,0.005198,2
326,'2017/11/20 19:45:21:824',2,0.048705,0.095809,0.264946,0.447928,0.356671,0.998201,1,1,0.712363,1,0.194756,0.061125,0.021717,0.026307,0.072402,0.028246,0.05195,0.009689,0.013251,0.004271,0.000728,0.00066,0.007699,0.004267,0.004126,2
327,'2017/11/20 19:45:21:847',2,0.05018,0.13379,0.314296,0.612262,0.559962,0.987023,1,1,0.687751,1,0.203003,0.058911,0.024449,0.021672,0.055787,0.02654,0.051309,0.010023,0.009693,0.002814,0.000628,0.000665,0.007591,0.006338,0.004782,2
328,'2017/11/20 19:45:21:847',2,0.057526,0.16697,0.298279,0.59402,0.496335,0.999464,1,1,0.710565,1,0.213395,0.065279,0.028576,0.021689,0.05854,0.024431,0.049986,0.012768,0.010404,0.002748,0.000658,0.000596,0.005501,0.010928,0.005133,2
329,'2017/11/20 19:45:21:870',2,0.051723,0.12238,0.300805,0.533592,0.450147,1,1,1,0.717355,1,0.222452,0.069512,0.023837,0.020106,0.065792,0.027591,0.055215,0.013916,0.015032,0.002394,0.00085,0.000644,0.007324,0.009593,0.004279,2
330,'2017/11/20 19:45:21:870',2,0.063276,0.123261,0.278551,0.488228,0.489398,1,1,1,0.701926,1,0.204416,0.055592,0.021784,0.017761,0.056146,0.025997,0.05342,0.007625,0.012582,0.002166,0.000706,0.000661,0.006055,0.00475,0.006242,2
331,'2017/11/20 19:45:21:893',2,0.067131,0.167545,0.278746,0.469601,0.394312,1,1,1,0.734563,1,0.237884,0.055393,0.01919,0.015527,0.057589,0.025488,0.049087,0.006767,0.010075,0.00254,0.000745,0.000567,0.007699,0.003308,0.005487,2
332,'2017/11/20 19:45:21:893',2,0.049183,0.094551,0.232288,0.442408,0.402926,1,1,1,0.713917,1,0.225887,0.062521,0.020362,0.016004,0.050547,0.021079,0.048059,0.009111,0.017203,0.002704,0.000657,0.000556,0.008134,0.004252,0.00467,2
333,'2017/11/20 19:45:21:916',2,0.045641,0.111839,0.219217,0.454182,0.38148,1,1,1,0.719339,1,0.213945,0.056627,0.019931,0.014869,0.050559,0.02012,0.048191,0.009033,0.016841,0.002175,0.000664,0.000564,0.010207,0.007185,0.003669,2
334,'2017/11/20 19:45:21:916',2,0.047833,0.082493,0.225254,0.437597,0.430172,0.981108,1,1,0.664086,1,0.222049,0.058129,0.021194,0.016802,0.055136,0.019702,0.047633,0.009237,0.016798,0.002005,0.000633,0.000564,0.009246,0.010964,0.001854,2
335,'2017/11/20 19:45:21:940',2,0.04846,0.134796,0.285016,0.404043,0.402497,0.967282,1,1,0.62834,0.979093,0.203948,0.061481,0.018633,0.015457,0.050954,0.016895,0.047323,0.009156,0.012465,0.003084,0.000666,0.000577,0.011609,0.009646,0.002635,2
336,'2017/11/20 19:45:21:940',2,0.061312,0.150985,0.275609,0.431214,0.380621,0.947111,1,1,0.623377,0.928908,0.207874,0.048381,0.016147,0.014736,0.041445,0.015347,0.039338,0.009638,0.012974,0.003289,0.000679,0.00056,0.007992,0.014463,0.003646,2
337,'2017/11/20 19:45:21:963',2,0.04283,0.095512,0.187423,0.449772,0.346837,0.987037,1,1,0.669031,0.972849,0.22784,0.055085,0.017095,0.014817,0.039248,0.018171,0.048097,0.016384,0.010862,0.002341,0.000539,0.000622,0.007011,0.010186,0.003086,2
338,'2017/11/20 19:45:21:963',2,0.061739,0.151477,0.210555,0.485262,0.353815,0.975551,1,1,0.661328,1,0.226615,0.056195,0.017222,0.01465,0.04877,0.019008,0.045569,0.012469,0.013322,0.003218,0.000631,0.000567,0.010032,0.012775,0.002214,2
339,'2017/11/20 19:45:21:986',2,0.059301,0.104457,0.234803,0.47458,0.406216,0.976717,1,1,0.674858,0.976376,0.218082,0.059336,0.01846,0.015972,0.062109,0.023621,0.049866,0.010074,0.008708,0.003378,0.000598,0.000585,0.006376,0.016173,0.002799,2
340,'2017/11/20 19:45:21:986',2,0.047669,0.123342,0.269168,0.473443,0.421127,0.987357,1,1,0.638509,1,0.236199,0.055671,0.020933,0.016759,0.062267,0.023533,0.043654,0.010786,0.013967,0.003604,0.000579,0.000551,0.006399,0.009609,0.002993,2
341,'2017/11/20 19:45:22:009',2,0.055735,0.117374,0.255289,0.444859,0.380556,0.96579,1,1,0.644008,1,0.232202,0.04762,0.018121,0.018659,0.049289,0.019422,0.02929,0.009121,0.008846,0.00246,0.000817,0.000614,0.009114,0.008817,0.002726,2
342,'2017/11/20 19:45:22:010',2,0.058134,0.100932,0.208765,0.438423,0.433569,1,1,1,0.673696,1,0.262995,0.056692,0.020789,0.02278,0.053437,0.016682,0.045767,0.008359,0.005663,0.003087,0.001248,0.000921,0.012995,0.007846,0.004647,2
343,'2017/11/20 19:45:22:033',2,0.049793,0.130824,0.215166,0.372538,0.386719,0.957687,1,1,0.644357,1,0.262116,0.049509,0.020272,0.023576,0.047476,0.013751,0.051857,0.009335,0.01101,0.004075,0.000743,0.000936,0.010555,0.009103,0.00691,2
344,'2017/11/20 19:45:22:033',2,0.049496,0.079045,0.298174,0.414445,0.343361,0.952768,1,0.869455,0.587493,1,0.261852,0.057155,0.016582,0.020277,0.034655,0.01016,0.035859,0.006065,0.009219,0.004301,0.000708,0.000759,0.005411,0.019054,0.005582,2
345,'2017/11/20 19:45:22:056',2,0.061404,0.14126,0.276202,0.413287,0.351471,0.943101,1,1,0.597387,1,0.302564,0.064378,0.016875,0.017358,0.031784,0.011588,0.036481,0.008467,0.007237,0.00387,0.000709,0.000697,0.003707,0.008714,0.003958,2
346,'2017/11/20 19:45:22:056',2,0.056484,0.132541,0.20109,0.382235,0.352666,0.980494,1,1,0.609012,1,0.244134,0.04918,0.014618,0.014329,0.025318,0.011531,0.036256,0.00632,0.011018,0.004051,0.000541,0.0006,0.003609,0.004891,0.003131,2
347,'2017/11/20 19:45:22:079',2,0.041623,0.085647,0.2489,0.388241,0.425774,1,1,1,0.61983,1,0.2713,0.049462,0.011403,0.014012,0.026242,0.011149,0.037159,0.005949,0.00899,0.002989,0.000574,0.000538,0.003401,0.004832,0.002687,2
348,'2017/11/20 19:45:22:079',2,0.048795,0.137417,0.245268,0.363861,0.452621,1,1,1,0.631905,1,0.369353,0.058157,0.008927,0.014203,0.033167,0.009855,0.039812,0.00504,0.005116,0.002611,0.000519,0.000566,0.003161,0.002616,0.004061,2
349,'2017/11/20 19:45:22:102',2,0.050777,0.103068,0.235702,0.362137,0.428923,1,1,0.8957,0.555835,0.985575,0.421143,0.051064,0.014351,0.013252,0.02929,0.009019,0.041371,0.004466,0.008743,0.002273,0.000611,0.000659,0.005197,0.001929,0.002058,2
350,'2017/11/20 19:45:22:102',2,0.047479,0.110099,0.240541,0.388365,0.444057,1,1,0.868044,0.434233,0.704337,0.460865,0.061242,0.02035,0.014357,0.03562,0.011614,0.054279,0.004091,0.011322,0.002204,0.000822,0.000954,0.006529,0.00419,0.00131,2
351,'2017/11/20 19:45:22:125',2,0.054629,0.130811,0.271998,0.37533,0.471661,1,1,1,0.445081,0.560747,0.393927,0.068965,0.039858,0.071417,0.042326,0.026588,0.055702,0.01481,0.012575,0.00557,0.01099,0.01982,0.007807,0.010558,0.006365,2
352,'2017/11/20 19:45:22:126',2,0.060073,0.168594,0.626827,0.574962,0.407776,1,1,1,0.51521,0.741751,0.34548,0.092861,0.05801,0.152925,0.069383,0.053304,0.076303,0.03015,0.021568,0.013105,0.01852,0.033966,0.010377,0.010812,0.011634,2
353,'2017/11/20 19:45:22:148',2,0.062927,0.197493,0.54543,0.521455,0.43026,1,1,1,0.619086,0.686857,0.39121,0.074572,0.041741,0.068123,0.071383,0.023388,0.057694,0.01229,0.026941,0.009484,0.004359,0.007336,0.003325,0.010817,0.004712,2
354,'2017/11/20 19:45:22:148',2,0.063279,0.12394,0.272313,0.405823,0.408257,1,1,0.881697,0.524992,0.558012,0.461469,0.088955,0.050383,0.058528,0.087636,0.017756,0.048685,0.006143,0.020952,0.008622,0.002103,0.003084,0.003089,0.00937,0.007274,2
355,'2017/11/20 19:45:22:171',2,0.060476,0.122876,0.201578,0.314623,0.298267,0.885296,1,0.806356,0.30256,0.331759,0.382687,0.062519,0.030417,0.034005,0.055724,0.009032,0.031151,0.004112,0.012643,0.008843,0.001192,0.003382,0.003274,0.014904,0.02948,2
356,'2017/11/20 19:45:22:171',2,0.041167,0.079952,0.106984,0.127123,0.177129,0.433802,0.74094,0.437975,0.151736,0.138217,0.169177,0.036976,0.011417,0.013363,0.014843,0.003326,0.009071,0.001856,0.005196,0.00513,0.000649,0.004274,0.007849,0.024052,0.022835,2
357,'2017/11/20 19:45:22:195',2,0.038127,0.060441,0.084663,0.080314,0.138537,0.237697,0.494683,0.326445,0.107104,0.153191,0.065038,0.038482,0.008548,0.008374,0.013711,0.002874,0.004263,0.001886,0.004617,0.00456,0.00097,0.003879,0.004736,0.015692,0.0117,2
358,'2017/11/20 19:45:22:195',2,0.033887,0.094149,0.059131,0.042979,0.064729,0.117983,0.355854,0.297757,0.136622,0.180101,0.07293,0.049879,0.004833,0.009194,0.01029,0.002263,0.004182,0.00184,0.00203,0.001901,0.003911,0.001646,0.002343,0.010128,0.004974,2
359,'2017/11/20 19:45:24:447',3,0.020714,0.039599,0.02245,0.015391,0.014263,0.013166,0.009315,0.005071,0.005515,0.0039,0.003789,0.002603,0.002757,0.003188,0.004034,0.001398,0.001118,0.000872,0.000789,0.000728,0.000486,0.000356,0.000304,0.000294,0.000163,3
360,'2017/11/20 19:45:24:447',3,0.006087,0.053149,0.039544,0.032454,0.020444,0.012386,0.010955,0.007445,0.008995,0.012803,0.00933,0.004478,0.006144,0.006419,0.003716,0.003381,0.002108,0.0011,0.001476,0.000998,0.001165,0.002471,0.000429,0.000309,0.000266,3
361,'2017/11/20 19:45:24:470',3,0.008705,0.096993,0.091301,0.088453,0.054987,0.020503,0.021347,0.010571,0.025685,0.047117,0.029371,0.008371,0.023512,0.02172,0.004389,0.011906,0.006322,0.001992,0.0068,0.001739,0.004358,0.009862,0.000987,0.000526,0.000968,3
362,'2017/11/20 19:45:24:471',3,0.010856,0.082801,0.081899,0.090035,0.053459,0.017558,0.012445,0.00675,0.012002,0.025483,0.014646,0.005004,0.013278,0.012482,0.004013,0.006818,0.00393,0.001479,0.00544,0.001469,0.002461,0.006718,0.002058,0.000444,0.000577,3
363,'2017/11/20 19:45:24:494',3,0.003078,0.052509,0.031912,0.02693,0.022304,0.016055,0.014579,0.004741,0.005146,0.008947,0.005792,0.00292,0.006609,0.004363,0.003993,0.002061,0.002067,0.001056,0.001992,0.001393,0.001319,0.005596,0.004351,0.00084,0.000207,3
364,'2017/11/20 19:45:24:494',3,0.00527,0.032225,0.0311,0.017308,0.020876,0.016607,0.010808,0.006582,0.006754,0.005008,0.003773,0.003039,0.004695,0.004167,0.004637,0.002595,0.005063,0.001319,0.003475,0.004497,0.001204,0.003995,0.007013,0.001835,0.0002,3
365,'2017/11/20 19:45:24:517',3,0.013225,0.042758,0.052466,0.053406,0.02438,0.017706,0.006039,0.00586,0.005586,0.004476,0.00239,0.002536,0.002559,0.004239,0.006279,0.005655,0.019068,0.002499,0.015422,0.009688,0.002299,0.006352,0.010893,0.003173,0.000203,3
366,'2017/11/20 19:45:24:517',3,0.031905,0.140391,0.377295,0.359633,0.093619,0.029429,0.007082,0.005411,0.007113,0.008577,0.001948,0.002395,0.003155,0.006034,0.0253,0.031261,0.086707,0.016711,0.013371,0.014072,0.002485,0.006413,0.008082,0.003055,0.000234,3
367,'2017/11/20 19:45:24:540',3,0.068951,0.279859,0.736594,0.79948,0.147308,0.051096,0.010911,0.005253,0.004816,0.006798,0.002984,0.003832,0.003089,0.005797,0.051696,0.045385,0.140637,0.026618,0.017529,0.018715,0.002027,0.008677,0.003345,0.002652,0.000221,3
368,'2017/11/20 19:45:24:540',3,0.101217,0.30088,0.811684,0.971913,0.129114,0.046957,0.008266,0.006357,0.006643,0.004954,0.003445,0.002827,0.00332,0.00448,0.055259,0.04701,0.169899,0.030076,0.01448,0.012497,0.001998,0.009932,0.005815,0.001742,0.00021,3
369,'2017/11/20 19:45:24:563',3,0.098606,0.329441,0.755604,1,0.180013,0.020412,0.013036,0.005315,0.006292,0.002246,0.003604,0.002451,0.00341,0.004472,0.055027,0.059643,0.200293,0.030935,0.020704,0.013607,0.002227,0.009975,0.008226,0.001989,0.00021,3
370,'2017/11/20 19:45:24:564',3,0.126253,0.42513,0.900902,1,0.186904,0.036536,0.012095,0.007136,0.004957,0.002471,0.002396,0.00274,0.00339,0.004357,0.063689,0.053913,0.224288,0.037546,0.018174,0.011946,0.004524,0.007336,0.007554,0.001989,0.000202,3
371,'2017/11/20 19:45:24:587',3,0.11921,0.234303,0.878798,1,0.216757,0.063116,0.020333,0.007506,0.005081,0.003937,0.00213,0.003058,0.004458,0.004605,0.077481,0.061414,0.18956,0.032249,0.019697,0.014195,0.008827,0.011937,0.008751,0.003527,0.000221,3
372,'2017/11/20 19:45:24:587',3,0.108827,0.302905,0.983172,1,0.206845,0.08464,0.014722,0.007749,0.005295,0.005727,0.003904,0.003854,0.004409,0.007305,0.070184,0.061974,0.193058,0.026537,0.023814,0.016729,0.011107,0.013717,0.009396,0.003056,0.000236,3
373,'2017/11/20 19:45:24:610',3,0.154102,0.356297,1,1,0.182281,0.054295,0.009244,0.005818,0.006457,0.00465,0.002989,0.00327,0.003426,0.005146,0.068765,0.078419,0.179504,0.025721,0.021605,0.015001,0.00769,0.018965,0.009637,0.00205,0.000228,3
374,'2017/11/20 19:45:24:610',3,0.157326,0.306722,1,1,0.201262,0.057786,0.00846,0.004333,0.004668,0.002029,0.004271,0.003378,0.003947,0.006962,0.064022,0.080772,0.190408,0.027127,0.014014,0.010387,0.005947,0.011289,0.007508,0.001619,0.000224,3
375,'2017/11/20 19:45:24:633',3,0.156552,0.419032,1,1,0.210752,0.053294,0.01123,0.005704,0.004416,0.00228,0.003885,0.004187,0.003799,0.007013,0.05249,0.073925,0.200925,0.026874,0.011418,0.009768,0.003778,0.009159,0.00682,0.001538,0.000294,3
376,'2017/11/20 19:45:24:633',3,0.163204,0.387298,1,1,0.22496,0.065167,0.012251,0.005962,0.003799,0.00328,0.003099,0.005069,0.003567,0.006292,0.049018,0.077699,0.195015,0.027545,0.016674,0.011188,0.002878,0.010972,0.007708,0.001583,0.000339,3
377,'2017/11/20 19:45:24:656',3,0.195351,0.427082,1,1,0.200309,0.099967,0.015823,0.009939,0.00465,0.005633,0.00305,0.004528,0.003751,0.007558,0.055574,0.061907,0.169858,0.024431,0.018033,0.016027,0.003187,0.009528,0.008304,0.001858,0.000326,3
